Pozo,Fecha,Salinidad
SITIO_GDE_101,18/05/1992,150000
SITIO_GDE_101,03/06/1992,185000
SITIO_GDE_101,08/06/1992,161000
SITIO_GDE_101,15/06/1992,152000
SITIO_GDE_101,23/06/1992,180000
SITIO_GDE_101,29/06/1992,158000
SITIO_GDE_101,08/07/1992,146000
SITIO_GDE_101,13/07/1992,165000
SITIO_GDE_101,20/07/1992,166000
SITIO_GDE_101,03/08/1992,169000
SITIO_GDE_101,12/08/1992,145000
SITIO_GDE_101,18/08/1992,158000
SITIO_GDE_101,24/08/1992,156000
SITIO_GDE_101,02/09/1992,149000
SITIO_GDE_101,21/09/1992,155000
SITIO_GDE_101,27/09/1992,208000
SITIO_GDE_101,12/10/1992,151000
SITIO_GDE_101,26/10/1992,165000
SITIO_GDE_101,02/11/1992,146000
SITIO_GDE_101,09/11/1992,193000
SITIO_GDE_101,22/02/1993,155000
SITIO_GDE_101,04/01/1995,147000
SITIO_GDE_101,09/01/1995,143000
SITIO_GDE_101,18/01/1995,157000
SITIO_GDE_101,25/01/1995,152000
SITIO_GDE_101,31/01/1995,128000
SITIO_GDE_101,06/02/1995,163000
SITIO_GDE_101,13/02/1995,142000
SITIO_GDE_101,20/02/1995,153000
SITIO_GDE_101,02/03/1995,123000
SITIO_GDE_101,09/03/1995,150000
SITIO_GDE_101,12/03/1995,25000
SITIO_GDE_101,13/03/1995,153000
SITIO_GDE_101,24/03/1995,131000
SITIO_GDE_101,28/03/1995,149000
SITIO_GDE_101,06/04/1995,228000
SITIO_GDE_101,10/04/1995,149000
SITIO_GDE_101,17/04/1995,153000
SITIO_GDE_101,26/04/1995,119000
SITIO_GDE_101,04/05/1995,125000
SITIO_GDE_101,17/05/1995,142000
SITIO_GDE_101,26/05/1995,134000
SITIO_GDE_101,30/05/1995,137000
SITIO_GDE_101,05/06/1995,148000
SITIO_GDE_101,15/06/1995,156000
SITIO_GDE_101,27/06/1995,142000
SITIO_GDE_101,19/07/1995,137000
SITIO_GDE_101,24/08/1995,169000
SITIO_GDE_101,30/08/1995,152000
SITIO_GDE_101,05/09/1995,160000
SITIO_GDE_101,11/09/1995,140000
SITIO_GDE_101,17/09/1995,150000
SITIO_GDE_101,22/09/1995,143000
SITIO_GDE_101,03/10/1995,140000
SITIO_GDE_101,09/10/1995,151000
SITIO_GDE_101,19/10/1995,155000
SITIO_GDE_101,24/10/1995,162000
SITIO_GDE_101,01/11/1995,150000
SITIO_GDE_101,09/11/1995,142000
SITIO_GDE_101,15/11/1995,154000
SITIO_GDE_101,21/11/1995,150000
SITIO_GDE_101,28/11/1995,142000
SITIO_GDE_101,05/12/1995,149000
SITIO_GDE_101,13/12/1995,138000
SITIO_GDE_101,19/12/1995,141000
SITIO_GDE_101,27/12/1995,142000
SITIO_GDE_101,03/01/1996,84000
SITIO_GDE_101,04/01/1996,21000
SITIO_GDE_101,10/01/1996,155000
SITIO_GDE_101,16/01/1996,138000
SITIO_GDE_101,22/01/1996,146000
SITIO_GDE_101,29/01/1996,155000
SITIO_GDE_101,08/02/1996,160000
SITIO_GDE_101,14/02/1996,155000
SITIO_GDE_101,21/02/1996,140000
SITIO_GDE_101,27/02/1996,154000
SITIO_GDE_101,04/03/1996,128000
SITIO_GDE_101,11/03/1996,142000
SITIO_GDE_101,20/03/1996,156000
SITIO_GDE_101,26/03/1996,150000
SITIO_GDE_101,02/04/1996,170000
SITIO_GDE_101,08/04/1996,152000
SITIO_GDE_101,16/04/1996,152000
SITIO_GDE_101,22/04/1996,162000
SITIO_GDE_101,30/04/1996,152000
SITIO_GDE_101,06/05/1996,156000
SITIO_GDE_101,13/05/1996,154000
SITIO_GDE_101,20/05/1996,166000
SITIO_GDE_101,27/05/1996,188000
SITIO_GDE_101,28/05/1996,152000
SITIO_GDE_101,03/06/1996,150000
SITIO_GDE_101,10/06/1996,145000
SITIO_GDE_101,17/06/1996,155000
SITIO_GDE_101,24/06/1996,147000
SITIO_GDE_101,04/07/1996,150000
SITIO_GDE_101,12/07/1996,158000
SITIO_GDE_101,17/07/1996,152000
SITIO_GDE_101,22/07/1996,162000
SITIO_GDE_101,01/08/1996,156000
SITIO_GDE_101,08/08/1996,166000
SITIO_GDE_101,12/08/1996,174000
SITIO_GDE_101,13/08/1996,154000
SITIO_GDE_101,22/08/1996,155000
SITIO_GDE_101,27/08/1996,146000
SITIO_GDE_101,13/09/1996,181000
SITIO_GDE_101,17/09/1996,156000
SITIO_GDE_101,03/10/1996,152000
SITIO_GDE_101,10/10/1996,150000
SITIO_GDE_101,17/10/1996,133000
SITIO_GDE_101,25/10/1996,157000
SITIO_GDE_101,28/10/1996,150000
SITIO_GDE_101,05/11/1996,165000
SITIO_GDE_101,13/11/1996,170000
SITIO_GDE_101,15/11/1996,155000
SITIO_GDE_101,19/11/1996,155000
SITIO_GDE_101,21/11/1996,140000
SITIO_GDE_101,25/11/1996,142000
SITIO_GDE_101,28/11/1996,163000
SITIO_GDE_101,02/12/1996,162000
SITIO_GDE_101,04/12/1996,162000
SITIO_GDE_101,09/12/1996,165000
SITIO_GDE_101,16/12/1996,16000
SITIO_GDE_101,20/12/1996,150000
SITIO_GDE_101,27/12/1996,16000
SITIO_GDE_101,03/01/1997,165000
SITIO_GDE_101,06/01/1997,153000
SITIO_GDE_101,18/01/1997,155000
SITIO_GDE_101,21/01/1997,145000
SITIO_GDE_101,27/01/1997,168000
SITIO_GDE_101,03/02/1997,165000
SITIO_GDE_101,11/02/1997,172000
SITIO_GDE_101,21/02/1997,158000
SITIO_GDE_101,25/02/1997,166000
SITIO_GDE_101,03/03/1997,160000
SITIO_GDE_101,10/03/1997,146000
SITIO_GDE_101,17/03/1997,164000
SITIO_GDE_101,24/03/1997,165000
SITIO_GDE_101,31/03/1997,18000
SITIO_GDE_101,08/04/1997,155000
SITIO_GDE_101,18/04/1997,180000
SITIO_GDE_101,22/04/1997,18000
SITIO_GDE_101,28/04/1997,188000
SITIO_GDE_101,12/05/1997,148000
SITIO_GDE_101,12/05/1997,177000
SITIO_GDE_101,13/05/1997,138000
SITIO_GDE_101,21/05/1997,160000
SITIO_GDE_101,27/05/1997,167000
SITIO_GDE_101,02/06/1997,180000
SITIO_GDE_101,09/06/1997,177000
SITIO_GDE_101,20/06/1997,156000
SITIO_GDE_101,23/06/1997,168000
SITIO_GDE_101,01/07/1997,141000
SITIO_GDE_101,07/07/1997,171000
SITIO_GDE_101,14/07/1997,174000
SITIO_GDE_101,21/07/1997,150000
SITIO_GDE_101,29/07/1997,155000
SITIO_GDE_101,04/08/1997,168000
SITIO_GDE_101,11/08/1997,148000
SITIO_GDE_101,09/01/1998,15000
SITIO_GDE_101,20/01/1998,157000
SITIO_GDE_101,28/01/1998,150000
SITIO_GDE_101,03/02/1998,152000
SITIO_GDE_101,10/02/1998,155000
SITIO_GDE_101,24/02/1998,195000
SITIO_GDE_101,11/03/1998,170000
SITIO_GDE_101,17/03/1998,163000
SITIO_GDE_101,24/03/1998,
SITIO_GDE_101,30/03/1998,160000
SITIO_GDE_101,31/03/1998,160000
SITIO_GDE_101,09/04/1998,155000
SITIO_GDE_101,13/04/1998,164000
SITIO_GDE_101,21/04/1998,166000
SITIO_GDE_101,28/04/1998,158000
SITIO_GDE_101,04/05/1998,148000
SITIO_GDE_101,22/07/1998,153000
SITIO_GDE_101,30/07/1998,162000
SITIO_GDE_101,04/08/1998,165000
SITIO_GDE_101,11/08/1998,160000
SITIO_GDE_101,17/08/1998,151000
SITIO_GDE_101,26/08/1998,158000
SITIO_GDE_101,31/08/1998,147000
SITIO_GDE_101,17/09/1998,156000
SITIO_GDE_101,21/09/1998,163000
SITIO_GDE_101,29/09/1998,157000
SITIO_GDE_101,05/10/1998,166000
SITIO_GDE_101,15/10/1998,145000
SITIO_GDE_101,22/10/1998,163000
SITIO_GDE_101,06/01/1999,149000
SITIO_GDE_101,11/01/1999,154000
SITIO_GDE_101,19/01/1999,156000
SITIO_GDE_101,26/01/1999,145000
SITIO_GDE_101,02/02/1999,167000
SITIO_GDE_101,08/02/1999,159000
SITIO_GDE_101,15/02/1999,162000
SITIO_GDE_101,22/02/1999,160000
SITIO_GDE_101,12/03/1999,163000
SITIO_GDE_101,16/03/1999,166000
SITIO_GDE_101,24/03/1999,165000
SITIO_GDE_101,30/03/1999,163000
SITIO_GDE_101,05/04/1999,159000
SITIO_GDE_101,14/04/1999,131000
SITIO_GDE_101,19/04/1999,152000
SITIO_GDE_101,26/04/1999,160000
SITIO_GDE_101,11/05/1999,143000
SITIO_GDE_101,17/05/1999,150000
SITIO_GDE_101,21/05/1999,152000
SITIO_GDE_101,18/06/1999,150000
SITIO_GDE_101,22/06/1999,163000
SITIO_GDE_101,30/06/1999,156000
SITIO_GDE_101,07/07/1999,161000
SITIO_GDE_101,12/07/1999,159000
SITIO_GDE_101,22/07/1999,152000
SITIO_GDE_101,30/07/1999,157000
SITIO_GDE_101,04/08/1999,155000
SITIO_GDE_101,11/08/1999,155000
SITIO_GDE_101,18/08/1999,13000
SITIO_GDE_101,24/08/1999,156000
SITIO_GDE_101,31/08/1999,151000
SITIO_GDE_101,07/09/1999,156000
SITIO_GDE_101,22/09/1999,165000
SITIO_GDE_101,28/09/1999,153000
SITIO_GDE_101,05/10/1999,53000
SITIO_GDE_101,11/10/1999,153000
SITIO_GDE_101,26/10/1999,157000
SITIO_GDE_101,04/11/1999,150000
SITIO_GDE_101,11/11/1999,157000
SITIO_GDE_101,17/11/1999,157000
SITIO_GDE_101,24/11/1999,165000
SITIO_GDE_101,29/11/1999,157000
SITIO_GDE_101,14/12/1999,158000
SITIO_GDE_101,23/12/1999,15000
SITIO_GDE_101,27/12/1999,152000
SITIO_GDE_101,03/01/2000,19000
SITIO_GDE_101,05/01/2000,156000
SITIO_GDE_101,11/01/2000,157000
SITIO_GDE_101,12/01/2000,157000
SITIO_GDE_101,18/01/2000,160000
SITIO_GDE_101,20/01/2000,155000
SITIO_GDE_101,01/02/2000,156000
SITIO_GDE_101,07/02/2000,166000
SITIO_GDE_101,14/02/2000,162000
SITIO_GDE_101,24/02/2000,162000
SITIO_GDE_101,28/02/2000,162000
SITIO_GDE_101,06/03/2000,153000
SITIO_GDE_101,13/03/2000,146000
SITIO_GDE_101,20/03/2000,55000
SITIO_GDE_101,22/03/2000,56000
SITIO_GDE_101,28/03/2000,65000
SITIO_GDE_101,06/04/2000,166000
SITIO_GDE_101,13/04/2000,196000
SITIO_GDE_101,26/04/2000,160000
SITIO_GDE_101,09/05/2000,152000
SITIO_GDE_101,17/05/2000,148000
SITIO_GDE_101,25/05/2000,152000
SITIO_GDE_101,01/06/2000,160000
SITIO_GDE_101,06/06/2000,166000
SITIO_GDE_101,14/06/2000,155000
SITIO_GDE_101,22/06/2000,153000
SITIO_GDE_101,29/06/2000,154000
SITIO_GDE_101,06/07/2000,156000
SITIO_GDE_101,11/07/2000,175000
SITIO_GDE_101,25/07/2000,157000
SITIO_GDE_101,01/08/2000,154000
SITIO_GDE_101,08/08/2000,162000
SITIO_GDE_101,14/08/2000,154000
SITIO_GDE_101,22/08/2000,148000
SITIO_GDE_101,29/08/2000,152000
SITIO_GDE_101,21/09/2000,149000
SITIO_GDE_101,26/09/2000,151000
SITIO_GDE_101,08/10/2000,125000
SITIO_GDE_101,16/10/2000,149000
SITIO_GDE_101,24/10/2000,165000
SITIO_GDE_101,26/10/2000,153000
SITIO_GDE_101,26/10/2000,160000
SITIO_GDE_101,30/10/2000,162000
SITIO_GDE_101,23/11/2000,159000
SITIO_GDE_101,28/11/2000,160000
SITIO_GDE_101,04/12/2000,152000
SITIO_GDE_101,11/12/2000,152000
SITIO_GDE_101,17/12/2000,150000
SITIO_GDE_101,21/12/2000,152000
SITIO_GDE_101,26/12/2000,160000
SITIO_GDE_101,02/01/2001,155000
SITIO_GDE_101,08/01/2001,155000
SITIO_GDE_101,11/01/2001,145000
SITIO_GDE_101,15/01/2001,160000
SITIO_GDE_101,19/01/2001,145000
SITIO_GDE_101,22/01/2001,156000
SITIO_GDE_101,29/01/2001,144000
SITIO_GDE_101,29/01/2001,212000
SITIO_GDE_101,08/02/2001,147000
SITIO_GDE_101,11/02/2001,172000
SITIO_GDE_101,16/02/2001,158000
SITIO_GDE_101,23/02/2001,155000
SITIO_GDE_101,28/02/2001,28000
SITIO_GDE_101,05/03/2001,53000
SITIO_GDE_101,12/03/2001,153000
SITIO_GDE_101,18/03/2001,150000
SITIO_GDE_101,28/03/2001,160000
SITIO_GDE_101,17/04/2001,167000
SITIO_GDE_101,25/04/2001,152000
SITIO_GDE_101,09/05/2001,15000
SITIO_GDE_101,15/05/2001,161000
SITIO_GDE_101,24/05/2001,143000
SITIO_GDE_101,28/05/2001,150000
SITIO_GDE_101,29/05/2001,156000
SITIO_GDE_101,04/06/2001,148000
SITIO_GDE_101,12/06/2001,148000
SITIO_GDE_101,23/06/2001,50000
SITIO_GDE_101,13/07/2001,162000
SITIO_GDE_101,20/07/2001,160000
SITIO_GDE_101,24/07/2001,155000
SITIO_GDE_101,25/07/2001,150000
SITIO_GDE_101,01/08/2001,
SITIO_GDE_101,02/08/2001,149000
SITIO_GDE_101,06/08/2001,144000
SITIO_GDE_101,24/08/2001,168000
SITIO_GDE_101,28/08/2001,151000
SITIO_GDE_101,05/09/2001,149000
SITIO_GDE_101,21/09/2001,156000
SITIO_GDE_101,27/09/2001,150000
SITIO_GDE_101,08/10/2001,156000
SITIO_GDE_101,11/10/2001,162000
SITIO_GDE_101,16/10/2001,150000
SITIO_GDE_101,12/11/2001,222000
SITIO_GDE_101,05/12/2001,180000
SITIO_GDE_101,10/12/2001,167000
SITIO_GDE_101,14/12/2001,165000
SITIO_GDE_101,21/12/2001,167000
SITIO_GDE_101,25/12/2001,228000
SITIO_GDE_101,28/12/2001,162000
SITIO_GDE_101,02/01/2002,163000
SITIO_GDE_101,14/01/2002,155000
SITIO_GDE_101,21/01/2002,162000
SITIO_GDE_101,25/01/2002,162000
SITIO_GDE_101,28/01/2002,160000
SITIO_GDE_101,01/02/2002,162000
SITIO_GDE_101,06/02/2002,165000
SITIO_GDE_101,11/02/2002,151000
SITIO_GDE_101,15/02/2002,152000
SITIO_GDE_101,17/02/2002,148000
SITIO_GDE_101,18/02/2002,154000
SITIO_GDE_101,04/03/2002,155000
SITIO_GDE_101,08/03/2002,157000
SITIO_GDE_101,11/03/2002,153000
SITIO_GDE_101,22/03/2002,160000
SITIO_GDE_101,05/04/2002,175000
SITIO_GDE_101,11/04/2002,160000
SITIO_GDE_101,15/04/2002,185000
SITIO_GDE_101,22/04/2002,151000
SITIO_GDE_101,25/04/2002,160000
SITIO_GDE_101,06/05/2002,150000
SITIO_GDE_101,07/05/2002,50000
SITIO_GDE_101,13/05/2002,151000
SITIO_GDE_101,17/05/2002,155000
SITIO_GDE_101,23/05/2002,147000
SITIO_GDE_101,24/05/2002,162000
SITIO_GDE_101,09/06/2002,163000
SITIO_GDE_101,14/06/2002,158000
SITIO_GDE_101,27/06/2002,225000
SITIO_GDE_101,06/07/2002,180000
SITIO_GDE_101,12/07/2002,180000
SITIO_GDE_101,19/07/2002,180000
SITIO_GDE_101,22/07/2002,168000
SITIO_GDE_101,05/08/2002,153000
SITIO_GDE_101,27/08/2002,171000
SITIO_GDE_101,20/09/2002,174000
SITIO_GDE_101,23/09/2002,163000
SITIO_GDE_101,02/10/2002,165000
SITIO_GDE_101,03/10/2002,167000
SITIO_GDE_101,07/10/2002,174000
SITIO_GDE_101,11/10/2002,
SITIO_GDE_101,12/11/2002,2000
SITIO_GDE_101,18/11/2002,164000
SITIO_GDE_101,18/11/2002,164000
SITIO_GDE_101,25/11/2002,152000
SITIO_GDE_101,10/12/2002,
SITIO_GDE_101,16/12/2002,
SITIO_GDE_101,20/12/2002,
SITIO_GDE_101,23/12/2002,140000
SITIO_GDE_101,30/12/2002,160000
SITIO_GDE_101,06/01/2003,155000
SITIO_GDE_101,11/01/2003,176000
SITIO_GDE_101,16/01/2003,160000
SITIO_GDE_101,20/01/2003,173000
SITIO_GDE_101,22/01/2003,160000
SITIO_GDE_101,24/01/2003,159000
SITIO_GDE_101,01/02/2003,164000
SITIO_GDE_101,04/02/2003,160000
SITIO_GDE_101,06/02/2003,158000
SITIO_GDE_101,08/02/2003,161000
SITIO_GDE_101,17/02/2003,195000
SITIO_GDE_101,25/02/2003,175000
SITIO_GDE_101,10/03/2003,162000
SITIO_GDE_101,17/03/2003,176000
SITIO_GDE_101,20/03/2003,175000
SITIO_GDE_101,31/03/2003,164000
SITIO_GDE_101,16/04/2003,162000
SITIO_GDE_101,18/04/2003,162000
SITIO_GDE_101,21/04/2003,180000
SITIO_GDE_101,30/07/2003,157000
SITIO_GDE_101,01/08/2003,167000
SITIO_GDE_101,11/08/2003,156000
SITIO_GDE_101,26/08/2003,165000
SITIO_GDE_101,27/08/2003,228000
SITIO_GDE_101,05/09/2003,157000
SITIO_GDE_101,08/09/2003,158000
SITIO_GDE_101,10/09/2003,158000
SITIO_GDE_101,20/09/2003,166000
SITIO_GDE_101,29/09/2003,173000
SITIO_GDE_101,01/10/2003,172000
SITIO_GDE_101,10/10/2003,160000
SITIO_GDE_101,16/10/2003,155000
SITIO_GDE_101,28/11/2003,166000
SITIO_GDE_101,06/01/2004,28000
SITIO_GDE_101,09/01/2004,107000
SITIO_GDE_101,09/01/2004,173000
SITIO_GDE_101,09/01/2004,168000
SITIO_GDE_101,09/01/2004,152000
SITIO_GDE_101,09/01/2004,162000
SITIO_GDE_101,09/01/2004,172000
SITIO_GDE_101,09/01/2004,168000
SITIO_GDE_101,09/01/2004,158000
SITIO_GDE_101,11/01/2004,171000
SITIO_GDE_101,11/01/2004,172000
SITIO_GDE_101,12/01/2004,171000
SITIO_GDE_101,14/03/2004,155000
SITIO_GDE_101,15/03/2004,152000
SITIO_GDE_101,15/03/2004,157000
SITIO_GDE_101,15/03/2004,155000
SITIO_GDE_101,15/03/2004,155000
SITIO_GDE_101,15/03/2004,156000
SITIO_GDE_101,15/03/2004,156000
SITIO_GDE_101,15/03/2004,156000
SITIO_GDE_101,15/03/2004,155000
SITIO_GDE_101,16/03/2004,158000
SITIO_GDE_101,21/03/2004,116000
SITIO_GDE_101,21/03/2004,130000
SITIO_GDE_101,21/03/2004,125000
SITIO_GDE_101,16/10/2005,215000
SITIO_GDE_101,21/01/2007,102000
SITIO_GDE_101,28/10/2008,171000
SITIO_GDE_102,13/06/1975,4000
SITIO_GDE_102,01/07/1975,
SITIO_GDE_102,15/07/1975,
SITIO_GDE_102,11/08/1975,4000
SITIO_GDE_102,14/08/1975,
SITIO_GDE_102,15/08/1975,
SITIO_GDE_102,18/08/1975,
SITIO_GDE_102,25/08/1975,
SITIO_GDE_102,02/09/1975,4000
SITIO_GDE_102,03/09/1975,
SITIO_GDE_102,17/09/1975,1000
SITIO_GDE_102,02/10/1975,
SITIO_GDE_102,08/10/1975,1000
SITIO_GDE_102,15/10/1975,100
SITIO_GDE_102,21/10/1975,
SITIO_GDE_102,22/10/1975,
SITIO_GDE_102,25/11/1975,
SITIO_GDE_102,12/12/1975,3000
SITIO_GDE_102,18/12/1975,10000
SITIO_GDE_102,21/12/1975,1000
SITIO_GDE_102,30/12/1975,1000
SITIO_GDE_102,14/01/1976,
SITIO_GDE_102,21/01/1976,
SITIO_GDE_102,03/02/1976,2000
SITIO_GDE_102,17/02/1976,204000
SITIO_GDE_102,22/03/1976,
SITIO_GDE_102,22/04/1976,10000
SITIO_GDE_102,30/04/1976,
SITIO_GDE_102,06/05/1976,
SITIO_GDE_102,15/05/1976,
SITIO_GDE_102,26/05/1976,
SITIO_GDE_102,07/06/1976,
SITIO_GDE_102,08/07/1976,
SITIO_GDE_102,22/07/1976,
SITIO_GDE_102,03/08/1976,
SITIO_GDE_102,18/08/1976,
SITIO_GDE_102,24/08/1976,
SITIO_GDE_102,30/08/1976,
SITIO_GDE_102,13/09/1976,
SITIO_GDE_102,21/09/1976,
SITIO_GDE_102,05/10/1976,
SITIO_GDE_102,20/10/1976,
SITIO_GDE_102,25/10/1976,
SITIO_GDE_102,08/11/1976,
SITIO_GDE_102,16/11/1976,
SITIO_GDE_102,25/11/1976,
SITIO_GDE_102,07/12/1976,
SITIO_GDE_102,31/01/1977,169000
SITIO_GDE_102,22/02/1977,
SITIO_GDE_102,30/03/1977,
SITIO_GDE_102,11/04/1977,
SITIO_GDE_102,19/04/1977,
SITIO_GDE_102,25/04/1977,
SITIO_GDE_102,02/05/1977,
SITIO_GDE_102,17/05/1977,
SITIO_GDE_102,23/05/1977,
SITIO_GDE_102,03/06/1977,
SITIO_GDE_102,14/06/1977,
SITIO_GDE_102,04/07/1977,
SITIO_GDE_102,15/08/1977,
SITIO_GDE_102,22/08/1977,
SITIO_GDE_102,29/08/1977,
SITIO_GDE_102,19/09/1977,
SITIO_GDE_102,19/01/1978,
SITIO_GDE_102,16/01/1978,
SITIO_GDE_102,09/04/1979,
SITIO_GDE_102,17/04/1979,
SITIO_GDE_102,02/05/1979,
SITIO_GDE_102,29/05/1979,
SITIO_GDE_102,12/07/1979,
SITIO_GDE_102,24/08/1979,
SITIO_GDE_102,25/10/1979,
SITIO_GDE_102,09/11/1979,
SITIO_GDE_102,21/11/1979,
SITIO_GDE_102,06/12/1979,
SITIO_GDE_102,14/12/1979,
SITIO_GDE_102,11/01/1980,
SITIO_GDE_102,25/01/1980,
SITIO_GDE_102,04/02/1980,
SITIO_GDE_102,18/02/1980,
SITIO_GDE_102,04/03/1980,
SITIO_GDE_102,19/03/1980,
SITIO_GDE_102,31/03/1980,
SITIO_GDE_102,05/05/1980,
SITIO_GDE_102,12/06/1980,
SITIO_GDE_102,03/07/1980,
SITIO_GDE_102,21/07/1980,
SITIO_GDE_102,28/07/1980,
SITIO_GDE_102,19/08/1980,
SITIO_GDE_102,21/10/1980,
SITIO_GDE_102,29/10/1980,
SITIO_GDE_102,04/11/1980,
SITIO_GDE_102,04/12/1980,
SITIO_GDE_102,10/12/1980,
SITIO_GDE_102,03/03/1981,
SITIO_GDE_102,05/03/1981,
SITIO_GDE_102,07/04/1981,
SITIO_GDE_102,09/04/1981,
SITIO_GDE_102,15/04/1981,
SITIO_GDE_102,23/04/1981,
SITIO_GDE_102,04/05/1981,
SITIO_GDE_102,08/06/1981,
SITIO_GDE_102,15/06/1981,
SITIO_GDE_102,21/06/1981,
SITIO_GDE_102,17/07/1981,
SITIO_GDE_102,17/08/1981,
SITIO_GDE_102,25/08/1981,
SITIO_GDE_102,31/08/1981,
SITIO_GDE_102,09/09/1981,
SITIO_GDE_102,21/09/1981,
SITIO_GDE_102,01/10/1981,
SITIO_GDE_102,08/10/1981,
SITIO_GDE_102,13/10/1981,
SITIO_GDE_102,21/10/1981,
SITIO_GDE_102,04/11/1981,
SITIO_GDE_102,12/11/1981,
SITIO_GDE_102,16/11/1981,
SITIO_GDE_102,18/12/1981,
SITIO_GDE_102,29/12/1981,
SITIO_GDE_102,07/01/1982,
SITIO_GDE_102,18/01/1982,
SITIO_GDE_102,27/01/1982,
SITIO_GDE_102,02/02/1982,
SITIO_GDE_102,03/02/1982,
SITIO_GDE_102,08/02/1982,
SITIO_GDE_102,19/02/1982,
SITIO_GDE_102,23/02/1982,
SITIO_GDE_102,03/03/1982,
SITIO_GDE_102,10/03/1982,
SITIO_GDE_102,23/03/1982,
SITIO_GDE_102,06/04/1982,
SITIO_GDE_102,19/04/1982,
SITIO_GDE_102,27/04/1982,
SITIO_GDE_102,06/05/1982,
SITIO_GDE_102,12/05/1982,
SITIO_GDE_102,19/05/1982,
SITIO_GDE_102,26/05/1982,
SITIO_GDE_102,01/06/1982,
SITIO_GDE_102,03/06/1982,
SITIO_GDE_102,07/06/1982,
SITIO_GDE_102,14/06/1982,
SITIO_GDE_102,30/06/1982,
SITIO_GDE_102,09/07/1982,
SITIO_GDE_102,17/08/1982,
SITIO_GDE_102,30/08/1982,
SITIO_GDE_102,06/09/1982,
SITIO_GDE_102,14/09/1982,82000
SITIO_GDE_102,13/10/1982,81000
SITIO_GDE_102,08/11/1982,73000
SITIO_GDE_102,06/12/1982,53000
SITIO_GDE_102,07/12/1982,65000
SITIO_GDE_102,13/12/1982,77000
SITIO_GDE_102,27/12/1982,111000
SITIO_GDE_102,07/02/1983,95000
SITIO_GDE_102,21/02/1983,77000
SITIO_GDE_102,25/02/1983,50000
SITIO_GDE_102,25/02/1983,11000
SITIO_GDE_102,01/03/1983,45000
SITIO_GDE_102,08/03/1983,49000
SITIO_GDE_102,14/03/1983,45000
SITIO_GDE_102,06/04/1983,32000
SITIO_GDE_102,11/04/1983,43000
SITIO_GDE_102,21/04/1983,40000
SITIO_GDE_102,14/07/1983,33000
SITIO_GDE_102,28/07/1983,28000
SITIO_GDE_102,11/08/1983,50000
SITIO_GDE_102,17/08/1983,33000
SITIO_GDE_102,20/09/1983,50000
SITIO_GDE_102,14/09/1983,45000
SITIO_GDE_102,30/09/1983,70000
SITIO_GDE_102,04/10/1983,47000
SITIO_GDE_102,19/10/1983,37000
SITIO_GDE_102,23/03/1984,45000
SITIO_GDE_102,03/04/1984,39000
SITIO_GDE_102,16/04/1984,44000
SITIO_GDE_102,24/04/1984,130000
SITIO_GDE_102,30/04/1984,45000
SITIO_GDE_102,11/05/1984,40000
SITIO_GDE_102,22/05/1984,50000
SITIO_GDE_102,28/05/1984,44000
SITIO_GDE_102,04/07/1984,73000
SITIO_GDE_102,11/07/1984,38000
SITIO_GDE_102,16/07/1984,45000
SITIO_GDE_102,06/08/1984,61000
SITIO_GDE_102,23/10/1984,32000
SITIO_GDE_102,31/10/1984,30000
SITIO_GDE_102,06/11/1984,88000
SITIO_GDE_102,14/11/1984,50000
SITIO_GDE_102,04/12/1984,49000
SITIO_GDE_102,12/12/1984,51000
SITIO_GDE_102,17/12/1984,50000
SITIO_GDE_102,09/01/1985,50000
SITIO_GDE_102,16/01/1985,48000
SITIO_GDE_102,25/01/1985,100000
SITIO_GDE_102,18/01/1985,48000
SITIO_GDE_102,06/02/1985,108000
SITIO_GDE_102,11/02/1985,47000
SITIO_GDE_102,19/02/1985,36000
SITIO_GDE_102,25/02/1985,45000
SITIO_GDE_102,04/03/1985,43000
SITIO_GDE_102,07/03/1985,45000
SITIO_GDE_102,12/03/1985,32000
SITIO_GDE_102,28/03/1985,45000
SITIO_GDE_102,02/04/1985,40000
SITIO_GDE_102,08/04/1985,37000
SITIO_GDE_102,15/04/1985,39000
SITIO_GDE_102,29/04/1985,38000
SITIO_GDE_102,07/05/1985,40000
SITIO_GDE_102,14/05/1985,40000
SITIO_GDE_102,29/05/1985,36000
SITIO_GDE_102,03/06/1985,40000
SITIO_GDE_102,10/06/1985,43000
SITIO_GDE_102,02/07/1985,35000
SITIO_GDE_102,10/07/1985,36000
SITIO_GDE_102,15/07/1985,35000
SITIO_GDE_102,22/07/1985,31000
SITIO_GDE_102,05/08/1985,30000
SITIO_GDE_102,14/08/1985,38000
SITIO_GDE_102,04/09/1985,28000
SITIO_GDE_102,10/09/1985,32000
SITIO_GDE_102,24/09/1985,36000
SITIO_GDE_102,24/09/1985,29000
SITIO_GDE_102,10/10/1985,28000
SITIO_GDE_102,14/10/1985,28000
SITIO_GDE_102,14/10/1985,
SITIO_GDE_102,16/10/1985,25000
SITIO_GDE_102,16/10/1985,
SITIO_GDE_102,17/10/1985,25000
SITIO_GDE_102,18/10/1985,32000
SITIO_GDE_102,20/10/1985,
SITIO_GDE_102,23/10/1985,
SITIO_GDE_102,23/10/1985,22000
SITIO_GDE_102,24/10/1985,
SITIO_GDE_102,24/10/1985,33000
SITIO_GDE_102,29/10/1985,26000
SITIO_GDE_102,06/11/1985,27000
SITIO_GDE_102,06/11/1985,
